Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
592,60,RL,97,13478,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Con1Norm,Con2Norm,1Fam,2Story,10,5,YearBuild_2008,YearRemodAdd_2008,Gable,CompShg,Ext1_CemntBd,Ext2_CmentBd,Stone,420,ExtQual_Ex,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,1338,BsmtFinTyp2_Unf,0,384,1722,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1728,568,0,2296,1,0,2,1,3,1,KitchenQual_Ex,10,Typ,1,FireplaceQual_Gd,BuiltIn,GarageYrBlt_2008,RFn,3,842,GarageQual_TA,GarageCond_TA,PavedDrive_Y,382,274,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2009,ConLI,Normal,451950
593,20,RL,60,6600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Con1Norm,Con2Norm,1Fam,1Story,5,8,YearBuild_1982,YearRemodAdd_2003,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_TA,ExtCond_Gd,PConc,BsmtQual_TA,BsmtCond_Gd,BsmtExpo_No,BsmtFinTyp1_GLQ,816,BsmtFinTyp2_Unf,0,0,816,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,KitchenQual_TA,4,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1985,Fin,2,816,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2008,WD,Normal,138000
594,120,RM,NA,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Con1Norm,Con2Norm,TwnhsE,1Story,6,5,YearBuild_2003,YearRemodAdd_2003,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,170,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,685,BsmtFinTyp2_Unf,0,163,848,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,KitchenQual_Gd,4,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2003,Fin,2,420,GarageQual_TA,GarageCond_TA,PavedDrive_Y,140,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2009,WD,Normal,140000
595,20,RL,88,7990,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,5,6,YearBuild_1975,YearRemodAdd_1975,Hip,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,924,924,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,924,0,0,924,0,0,1,0,3,1,KitchenQual_TA,5,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1981,Unf,1,280,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,4,YrSold_2008,WD,Normal,110000
596,20,RL,69,11302,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Con1Norm,Con2Norm,1Fam,1Story,8,5,YearBuild_2005,YearRemodAdd_2006,Gable,CompShg,Ext1_VinylSd,Ext2_Other,BrkFace,238,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,1422,BsmtFinTyp2_Unf,0,392,1814,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1826,0,0,1826,1,0,2,0,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_2005,Fin,3,758,GarageQual_TA,GarageCond_TA,PavedDrive_Y,180,75,0,0,120,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2006,New,Partial,319000
597,70,RM,60,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Con1Norm,Con2Norm,1Fam,2Story,6,7,YearBuild_1910,YearRemodAdd_1993,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,684,684,HeatTyp_GasA,HeatQC_Ex,N,FuseA,684,684,0,1368,0,0,1,0,3,1,KitchenQual_TA,7,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1930,Unf,1,216,GarageQual_TA,GarageCond_Fa,PavedDrive_N,0,158,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,10,YrSold_2006,WD,Normal,114504
598,120,RL,53,3922,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Con1Norm,Con2Norm,TwnhsE,1Story,7,5,YearBuild_2006,YearRemodAdd_2007,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,72,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,1258,1258,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1402,0,0,1402,0,2,0,2,2,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2006,Fin,3,648,GarageQual_TA,GarageCond_TA,PavedDrive_Y,120,16,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,2,YrSold_2007,New,Partial,194201
599,20,RL,80,12984,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Con1Norm,Con2Norm,1Fam,1Story,5,6,YearBuild_1977,YearRemodAdd_1977,Gable,CompShg,Ext1_Plywood,Ext2_Plywood,BrkFace,459,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Mn,BsmtFinTyp1_ALQ,1283,BsmtFinTyp2_LwQ,147,0,1430,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1647,0,0,1647,1,0,2,0,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1977,Fin,2,621,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,3,YrSold_2006,WD,Normal,217500
600,160,RM,24,1950,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Con1Norm,Con2Norm,Twnhs,2Story,6,6,YearBuild_1980,YearRemodAdd_1980,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_LwQ,81,BsmtFinTyp2_GLQ,612,23,716,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,716,840,0,1556,1,0,2,1,3,1,KitchenQual_TA,6,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1980,Fin,2,452,GarageQual_TA,GarageCond_TA,PavedDrive_Y,161,0,0,0,0,0,PoolQC_NA,Fence_GdPrv,MisFeature_NA,0,7,YrSold_2008,COD,Normal,151000
601,60,RL,74,10927,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Con1Norm,Con2Norm,1Fam,2Story,8,5,YearBuild_2005,YearRemodAdd_2005,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,280,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,546,BsmtFinTyp2_Unf,0,512,1058,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1058,846,0,1904,1,0,2,1,3,1,KitchenQual_Ex,8,Typ,1,FireplaceQual_Gd,BuiltIn,GarageYrBlt_2003,Fin,2,736,GarageQual_TA,GarageCond_TA,PavedDrive_Y,179,60,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2006,WD,Normal,275000
602,50,RM,50,9000,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Con1Norm,Con2Norm,1Fam,1.5Fin,6,6,YearBuild_1937,YearRemodAdd_1950,Gable,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,780,780,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,780,595,0,1375,0,0,1,1,3,1,KitchenQual_Gd,6,Typ,1,FireplaceQual_Gd,Detchd,GarageYrBlt_1979,Unf,1,544,GarageQual_TA,GarageCond_TA,PavedDrive_P,0,162,0,0,126,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,12,YrSold_2007,WD,Normal,141000
603,60,RL,80,10041,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Con1Norm,Con2Norm,1Fam,2Story,8,5,YearBuild_1992,YearRemodAdd_1992,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Mn,BsmtFinTyp1_GLQ,789,BsmtFinTyp2_Unf,0,119,908,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,927,988,0,1915,1,0,2,1,3,1,KitchenQual_Gd,8,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1992,Fin,2,506,GarageQual_TA,GarageCond_TA,PavedDrive_Y,120,150,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,2,YrSold_2006,WD,Abnorml,220000
604,160,FV,30,3182,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Con1Norm,Con2Norm,TwnhsE,2Story,7,5,YearBuild_2004,YearRemodAdd_2005,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,600,600,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,600,600,0,1200,0,0,2,1,2,1,KitchenQual_Gd,4,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_2004,RFn,2,480,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,172,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2010,WD,Normal,151000
605,20,RL,88,12803,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,7,5,YearBuild_2002,YearRemodAdd_2002,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,99,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Mn,BsmtFinTyp1_GLQ,922,BsmtFinTyp2_Unf,0,572,1494,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,KitchenQual_Gd,6,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_2002,RFn,2,530,GarageQual_TA,GarageCond_TA,PavedDrive_Y,192,36,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,9,YrSold_2008,WD,Normal,221000
606,60,RL,85,13600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Norm,Con2Norm,1Fam,2Story,7,6,YearBuild_1965,YearRemodAdd_1990,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,BrkFace,176,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_BLQ,454,BsmtFinTyp2_Unf,0,314,768,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1186,800,0,1986,0,0,2,1,3,1,KitchenQual_TA,7,Typ,3,FireplaceQual_Fa,Attchd,GarageYrBlt_1965,Unf,2,486,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,42,0,0,189,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,10,YrSold_2009,WD,Normal,205000
607,20,RL,82,12464,Pave,NA,IR2,Low,AllPub,Corner,Mod,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,5,5,YearBuild_1996,YearRemodAdd_1996,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,732,BsmtFinTyp2_Unf,0,308,1040,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,KitchenQual_Gd,6,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_2000,Unf,2,576,GarageQual_TA,GarageCond_TA,PavedDrive_Y,168,0,0,0,0,0,PoolQC_NA,Fence_GdPrv,MisFeature_NA,0,11,YrSold_2009,WD,Normal,152000
608,20,RL,78,7800,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,Con1Norm,Con2Norm,1Fam,2Story,5,8,YearBuild_1948,YearRemodAdd_2002,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_Gd,CBlock,BsmtQual_TA,BsmtCond_Gd,BsmtExpo_No,BsmtFinTyp1_GLQ,603,BsmtFinTyp2_Unf,0,293,896,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1112,896,0,2008,1,0,3,0,3,1,KitchenQual_Ex,8,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1948,Unf,1,230,GarageQual_TA,GarageCond_TA,PavedDrive_Y,103,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2006,WD,Normal,225000
609,70,RL,78,12168,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Crawfor,Con1Norm,Con2Norm,1Fam,2Story,8,6,YearBuild_1934,YearRemodAdd_1998,Gable,CompShg,Ext1_BrkFace,Ext2_Wd Sdng,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Mn,BsmtFinTyp1_BLQ,428,BsmtFinTyp2_Unf,0,537,965,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1940,1254,0,3194,0,0,2,1,4,1,KitchenQual_TA,10,Typ,2,FireplaceQual_Gd,Basment,GarageYrBlt_1934,Unf,2,380,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,9,YrSold_2007,WD,Alloca,359100
610,20,RL,61,7943,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Con1Feedr,Con2Norm,1Fam,1Story,4,5,YearBuild_1961,YearRemodAdd_1961,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkCmn,192,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_Mn,BsmtFinTyp1_Rec,903,BsmtFinTyp2_Unf,0,126,1029,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,1029,0,0,1029,1,0,1,0,3,1,KitchenQual_TA,5,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1961,Unf,1,261,GarageQual_TA,GarageCond_TA,PavedDrive_Y,64,0,39,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,4,YrSold_2007,WD,Normal,118500
611,60,RL,NA,11050,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Con1PosN,Con2Norm,1Fam,2Story,9,5,YearBuild_2000,YearRemodAdd_2000,Hip,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,204,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Mn,BsmtFinTyp1_GLQ,904,BsmtFinTyp2_Unf,0,536,1440,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1476,677,0,2153,1,0,2,1,3,1,KitchenQual_Ex,8,Typ,2,FireplaceQual_Ex,Attchd,GarageYrBlt_2000,Fin,3,736,GarageQual_TA,GarageCond_TA,PavedDrive_Y,253,142,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2009,WD,Normal,313000
612,80,RL,NA,10395,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Con1Norm,Con2Norm,1Fam,SLvl,6,6,YearBuild_1978,YearRemodAdd_1978,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,BrkFace,233,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_ALQ,605,BsmtFinTyp2_Unf,0,427,1032,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1032,0,0,1032,0,1,2,0,3,1,KitchenQual_TA,6,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1978,Unf,2,564,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_Shed,500,7,YrSold_2007,WD,Normal,148000
613,60,RL,NA,11885,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,2Story,8,5,YearBuild_2001,YearRemodAdd_2001,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,108,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,990,BsmtFinTyp2_Unf,0,309,1299,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1299,573,0,1872,1,0,2,1,3,1,KitchenQual_Ex,7,Typ,1,FireplaceQual_TA,BuiltIn,GarageYrBlt_2001,RFn,2,531,GarageQual_TA,GarageCond_TA,PavedDrive_Y,160,122,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,11,YrSold_2009,WD,Normal,261500
614,20,RL,70,8402,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Con1Feedr,Con2Norm,1Fam,1Story,5,5,YearBuild_2007,YearRemodAdd_2007,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,206,BsmtFinTyp2_Unf,0,914,1120,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1120,0,0,1120,0,0,1,0,3,1,KitchenQual_TA,6,Typ,0,FireplaceQual_NA,NA,GarageYrBlt_NA,NA,0,0,GarageQual_NA,GarageCond_NA,PavedDrive_Y,0,30,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,12,YrSold_2007,New,Partial,147000
615,180,RM,21,1491,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Con1Norm,Con2Norm,TwnhsE,SFoyer,4,6,YearBuild_1972,YearRemodAdd_1972,Gable,CompShg,Ext1_CemntBd,Ext2_CmentBd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_LwQ,150,BsmtFinTyp2_GLQ,480,0,630,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,KitchenQual_TA,3,Typ,0,FireplaceQual_NA,NA,GarageYrBlt_NA,NA,0,0,GarageQual_NA,GarageCond_NA,PavedDrive_Y,96,24,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2010,WD,Normal,75500
616,85,RL,80,8800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Feedr,Con2Norm,1Fam,SFoyer,6,7,YearBuild_1963,YearRemodAdd_1963,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,BrkFace,156,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_TA,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,763,BsmtFinTyp2_Unf,0,173,936,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1054,0,0,1054,1,0,1,0,3,1,KitchenQual_Gd,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1963,RFn,2,480,GarageQual_TA,GarageCond_TA,PavedDrive_Y,120,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,5,YrSold_2010,WD,Abnorml,137500
617,60,RL,NA,7861,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Con1Norm,Con2Norm,1Fam,2Story,6,5,YearBuild_2002,YearRemodAdd_2003,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,457,BsmtFinTyp2_Unf,0,326,783,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,807,702,0,1509,1,0,2,1,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2002,Fin,2,393,GarageQual_TA,GarageCond_TA,PavedDrive_Y,100,75,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2006,WD,Normal,183200
618,45,RL,59,7227,Pave,NA,Reg,HLS,AllPub,Corner,Mod,NAmes,Con1Artery,Con2Norm,1Fam,1.5Unf,6,6,YearBuild_1954,YearRemodAdd_1954,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,832,832,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,832,0,0,832,0,0,1,0,2,1,KitchenQual_Gd,4,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1962,Unf,2,528,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2008,WD,Normal,105500
619,20,RL,90,11694,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Con1Norm,Con2Norm,1Fam,1Story,9,5,YearBuild_2007,YearRemodAdd_2007,Hip,CompShg,Ext1_CemntBd,Ext2_CmentBd,BrkFace,452,ExtQual_Ex,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,48,BsmtFinTyp2_Unf,0,1774,1822,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1828,0,0,1828,0,0,2,0,3,1,KitchenQual_Gd,9,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2007,Unf,3,774,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,108,0,0,260,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2007,New,Partial,314813
620,60,RL,85,12244,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Con1Norm,Con2Norm,1Fam,2Story,8,5,YearBuild_2003,YearRemodAdd_2003,Hip,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,226,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,871,BsmtFinTyp2_Unf,0,611,1482,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1482,780,0,2262,1,0,2,1,4,1,KitchenQual_Gd,10,Typ,2,FireplaceQual_Gd,Attchd,GarageYrBlt_2003,Fin,3,749,GarageQual_TA,GarageCond_TA,PavedDrive_Y,168,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2008,WD,Normal,305000
621,30,RL,45,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Con1Norm,Con2Norm,1Fam,1Story,3,3,YearBuild_1914,YearRemodAdd_1950,Gable,CompShg,Ext1_Stucco,Ext2_Stucco,None,0,ExtQual_TA,ExtCond_TA,BrkTil,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_BLQ,41,BsmtFinTyp2_Unf,0,823,864,HeatTyp_GasA,HeatQC_TA,N,FuseF,864,0,0,864,1,0,1,0,2,1,KitchenQual_TA,5,Typ,0,FireplaceQual_NA,NA,GarageYrBlt_NA,NA,0,0,GarageQual_NA,GarageCond_NA,PavedDrive_N,0,0,100,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,9,YrSold_2008,WD,Normal,67000
622,60,RL,90,10800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Con1Norm,Con2Norm,1Fam,2Story,6,7,YearBuild_1974,YearRemodAdd_1997,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,956,BsmtFinTyp2_Rec,182,384,1522,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1548,1066,0,2614,0,0,2,1,4,1,KitchenQual_TA,9,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1974,RFn,2,624,GarageQual_TA,GarageCond_TA,PavedDrive_Y,38,243,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2008,WD,Normal,240000
